43.821990966796875,295.0
44.76439666748047,288.75
44.76439666748047,290.0
44.76439666748047,292.5
44.76439666748047,295.0
44.76439666748047,296.25
45.70680618286133,270.0
45.70680618286133,271.25
45.70680618286133,272.5
45.70680618286133,290.0
45.70680618286133,291.25
45.70680618286133,292.5
45.70680618286133,293.75
45.70680618286133,295.0
45.70680618286133,296.25
45.70680618286133,298.75
46.64921569824219,265.0
46.64921569824219,266.25
46.64921569824219,267.5
46.64921569824219,268.75
46.64921569824219,270.0
46.64921569824219,271.25
46.64921569824219,272.5
46.64921569824219,273.75
46.64921569824219,275.0
46.64921569824219,276.25
46.64921569824219,277.5
46.64921569824219,278.75
46.64921569824219,281.25
46.64921569824219,291.25
46.64921569824219,292.5
46.64921569824219,293.75
46.64921569824219,295.0
47.59162139892578,265.0
47.59162139892578,266.25
47.59162139892578,267.5
47.59162139892578,268.75
47.59162139892578,270.0
47.59162139892578,271.25
47.59162139892578,272.5
47.59162139892578,273.75
47.59162139892578,275.0
47.59162139892578,276.25
47.59162139892578,277.5
47.59162139892578,278.75
47.59162139892578,280.0
47.59162139892578,281.25
47.59162139892578,282.5
47.59162139892578,283.75
47.59162139892578,285.0
47.59162139892578,286.25
47.59162139892578,287.5
47.59162139892578,288.75
47.59162139892578,291.25
47.59162139892578,292.5
47.59162139892578,293.75
47.59162139892578,295.0
47.59162139892578,306.25
48.53403091430664,263.75
48.53403091430664,265.0
48.53403091430664,266.25
48.53403091430664,267.5
48.53403091430664,268.75
48.53403091430664,270.0
48.53403091430664,271.25
48.53403091430664,272.5
48.53403091430664,273.75
48.53403091430664,275.0
48.53403091430664,276.25
48.53403091430664,277.5
48.53403091430664,278.75
48.53403091430664,280.0
48.53403091430664,281.25
48.53403091430664,282.5
48.53403091430664,283.75
48.53403091430664,285.0
48.53403091430664,286.25
48.53403091430664,287.5
48.53403091430664,288.75
48.53403091430664,290.0
48.53403091430664,292.5
48.53403091430664,293.75
48.53403091430664,295.0
48.53403091430664,302.5
48.53403091430664,303.75
48.53403091430664,305.0
49.4764404296875,257.5
49.4764404296875,258.75
49.4764404296875,261.25
49.4764404296875,263.75
49.4764404296875,265.0
49.4764404296875,266.25
49.4764404296875,267.5
49.4764404296875,268.75
49.4764404296875,270.0
49.4764404296875,271.25
49.4764404296875,272.5
49.4764404296875,273.75
49.4764404296875,275.0
49.4764404296875,276.25
49.4764404296875,277.5
49.4764404296875,278.75
49.4764404296875,280.0
49.4764404296875,281.25
49.4764404296875,282.5
49.4764404296875,283.75
49.4764404296875,285.0
49.4764404296875,286.25
49.4764404296875,287.5
49.4764404296875,288.75
49.4764404296875,290.0
49.4764404296875,291.25
49.4764404296875,292.5
49.4764404296875,297.5
49.4764404296875,302.5
49.4764404296875,303.75
50.41884994506836,256.25
50.41884994506836,257.5
50.41884994506836,258.75
50.41884994506836,260.0
50.41884994506836,261.25
50.41884994506836,262.5
50.41884994506836,263.75
50.41884994506836,265.0
50.41884994506836,266.25
50.41884994506836,267.5
50.41884994506836,268.75
50.41884994506836,270.0
50.41884994506836,271.25
50.41884994506836,272.5
50.41884994506836,273.75
50.41884994506836,275.0
50.41884994506836,276.25
50.41884994506836,277.5
50.41884994506836,278.75
50.41884994506836,280.0
50.41884994506836,281.25
50.41884994506836,282.5
50.41884994506836,283.75
50.41884994506836,285.0
50.41884994506836,286.25
50.41884994506836,287.5
50.41884994506836,288.75
50.41884994506836,290.0
50.41884994506836,291.25
50.41884994506836,292.5
50.41884994506836,293.75
50.41884994506836,295.0
50.41884994506836,296.25
50.41884994506836,297.5
50.41884994506836,298.75
50.41884994506836,300.0
50.41884994506836,302.5
51.36125564575195,236.25
51.36125564575195,237.5
51.36125564575195,243.75
51.36125564575195,245.0
51.36125564575195,255.0
51.36125564575195,256.25
51.36125564575195,257.5
51.36125564575195,258.75
51.36125564575195,260.0
51.36125564575195,261.25
51.36125564575195,262.5
51.36125564575195,263.75
51.36125564575195,265.0
51.36125564575195,266.25
51.36125564575195,267.5
51.36125564575195,268.75
51.36125564575195,270.0
51.36125564575195,271.25
51.36125564575195,272.5
51.36125564575195,273.75
51.36125564575195,275.0
51.36125564575195,276.25
51.36125564575195,277.5
51.36125564575195,278.75
51.36125564575195,281.25
51.36125564575195,282.5
51.36125564575195,283.75
51.36125564575195,285.0
51.36125564575195,286.25
51.36125564575195,287.5
51.36125564575195,288.75
51.36125564575195,290.0
51.36125564575195,291.25
51.36125564575195,292.5
51.36125564575195,293.75
51.36125564575195,295.0
51.36125564575195,296.25
51.36125564575195,297.5
51.36125564575195,298.75
51.36125564575195,300.0
51.36125564575195,301.25
51.36125564575195,303.75
52.30366516113281,235.0
52.30366516113281,236.25
52.30366516113281,238.75
52.30366516113281,240.0
52.30366516113281,242.5
52.30366516113281,243.75
52.30366516113281,245.0
52.30366516113281,246.25
52.30366516113281,247.5
